0,000620003900005420523741609095408176000060040600150000802500760100003894070000052,784629513961385427523741689295438176318967245647152938832594761156273894479816352,6fec6069-dee7-8bb7-a491-2a0bbd15fbd6
0,000086274016230859720000316000900507502863090080005030003000745140352000000049120,359186274416237859728594316634921587572863491981475632293618745147352968865749123,ab9e7369-c1cc-4e75-d546-55027d53016d
0,050900800293817560000265009007129053960508701001070082010002008729480035008051090,156943827293817564874265319487129653962538741531674982615392478729486135348751296,c376d665-8edc-4059-9e1b-46e77a42ab87
1,400058093010326047002004060043000650520063700006500000030642001000030920204901080,467158293915326847382794165743219658528463719196587432839642571671835924254971386,0619cee5-cdfd-7ae2-e1f3-e15e45cdb484
1,905306700017050029000000540008702106003800052000560007000040978009205060804070210,945326781317458629682917543458732196763891452291564837526143978179285364834679215,fd3059cd-ec8e-8ba9-c0e3-b53dd33d4bee
1,005724968602500007000080015027460003000095002100003090200000000000050620540932081,315724968682519347794386215927461853463895172158273496271648539839157624546932781,195409ec-b10d-b823-5dc4-d7d0dd4c6df5
1,002985001500401790000703050200800030750016900800004276400008007097050048100040500,372985461586421793941763852264879135753216984819534276425398617697152348138647529,4c065e4b-b89f-5c3f-d3ca-4cb9a40d588f
1,450301928031000000800000100004007056690000084300400019042758000000203095000014800,456371928231689547879542163124897356697135284385426719942758631718263495563914872,c7ba9477-e02a-8323-6bde-2171a781d004
1,000500300070920605000073400008000000009231580320780900000640150001300000504190207,492516378873924615615873429158469732749231586326785941987642153261357894534198267,8eeeae46-606a-8414-cfc7-e6fb924819c1
1,800429300000850020000000500039000001500004280082030796964370805700100930000900600,815429367347856129296713548639287451571694283482531796964372815728165934153948672,a8abba48-45d9-f1b5-dba1-25a6088f5908
1,010006905520009040078300000105002780004631500000007100000070000637100059800903020,413286975526719348978345216165492783784631592392857164249578631637124859851963427,477ff982-9d3a-688e-aae5-539c0af97cfe
1,072891046004007800000060075701000062895000004240070000020010683600000059009683000,572891346364527891918364275731458962895236714246179538427915683683742159159683427,97e5d0b0-9066-6e07-bfb5-45ca59aada85
1,007080030604500970032017405040070583750000092068090014100060000406159020000003040,597486231614532978832917465249671583751348692368295714123764859486159327975823146,ebba5a5b-3084-4ee8-2030-98a01e503ab6
1,970000030300708420428013900000070204249005710010000060000800003030159600102060587,971246835356798421428513976683971254249635718715482369564827193837159642192364587,6b9aa4a4-4162-78fa-bf69-9a0515429287
1,600183200000026050180074030009050700008790063070000080030000004000805302827309015,695183247743926158182574936369458721258791463471632589536217894914865372827349615,fef75c35-0f46-55f3-67c6-dd95406ffa32
1,000080176007500040006741800430170000278006003001000487000054090750810000109600258,524983176817562349396741825435178962278496513961325487683254791752819634149637258,0250c1a7-6aa5-fe14-ee3a-0635b8cc248a
1,700000091080490603309000027908001034570600000000058760030702000007000318091034000,746523891182497653359186427968271534573649182214358769835712946427965318691834275,a45032a4-0a21-442e-91b6-1b4fa642351d
1,000012030003000700002034005004620580651800090089000060036400009028300070900208003,745912638193586742862734915374629581651843297289157364536471829428395176917268453,19319e32-9b63-8a73-0d6c-d4adc059d6f4
1,300501809071940620200000100100350000000810006003200910900005040406703590005000360,364521879571948623298637154149356782752819436683274915937165248426783591815492367,55e02da7-22d7-a348-91f5-1e7fdeb245dc
1,000102007013705602000008030307000059048907003001450000100006040700000900482519000,694132587813745692275698134367821459548967213921453768139276845756384921482519376,a18680e0-89ab-dbe4-96d8-a57cd5d5d652
1,310020540089405007050039000800300904190004006500200700028000075045000013601050490,316827549289415367457639182872361954193574826564298731928143675745986213631752498,dcd92178-a8cf-ffc1-7417-213a7273f933
1,000700349049801526600000108400600001001580760300104000003908452800007010064005007,518726349749831526632459178457692831921583764386174295173968452895247613264315987,d037a68e-8889-d599-9a39-9750d799b866
1,070520800206000000000000200000106348638007091510030026002005607007608432000000050,971524863246783915385961274729156348638247591514839726492315687157698432863472159,96556d63-37ba-6b2a-0d40-89ccd8e9b9c4
2,800000900061543000020080006005460300390051027086000050008005000630900000500020730,857216943961543872423789516175462398394851627286397451748135269632974185519628734,36545be6-bed6-500e-4286-fa6c0d9c8504
2,600002845000010030200000701500004309007000000008109072000007900905480020300005007,619732845754918236283546791526874319197253468438169572861327954975481623342695187,ae4cd83d-7b14-5e79-5646-9cc6e90f10bc
2,600400900000109605080060370000000090003000400075001203008910000516070000900003000,652437918734189625189562374261348597893725461475691283348916752516274839927853146,1f954f2e-86b2-6fe0-837d-7ee551c7029f
2,902000000810520009000009008100000805060215093007040000000108000059600180780000450,932781564814526379675439218123967845468215793597843621246158937359674182781392456,3fdb00cd-fa17-5339-e638-4571243a1f4d
2,000400002000890106083000000800930000306000001500000690700309500004005200100620040,619453782475892136283761954821936475396574821547218693762349518934185267158627349,d10ef8fe-e72a-a347-097d-1b2671c00f7b
2,000000750001063020037504010000000000050002800006450091069805030140930000300000006,624189753591763428837524619418397265953612874276458391769845132142936587385271946,ed4b5a54-30ef-d08a-5c10-85af997a2ec2
2,090007000650201800200060590480000000037400980000100600500000048010340060000682010,891537426654291873273864591486923157137456982925178634562719348718345269349682715,2f1f4a20-e984-dcd9-7793-d2aa630e9228
2,820000700300000605095006230008409060960050103050060840007000000009002010640070050,826513794371924685495786231718439562964258173253167849137895426589642317642371958,cb1fcea6-882a-4163-e781-31b50f85e08b
2,800003000947625000003400000008300072700000500010080063200059400004100809309004007,865913724947625381123478695598346172736291548412587963281759436674132859359864217,20c8f898-8275-9215-17ee-2047bbddc33e
2,035000064204900803008104000000860037800070025027015000009080040060000280000000071,135728964274956813698134752951862437846379125327415698519287346763541289482693571,118086f7-192e-b586-f4d9-97fd37a2e20a
2,079040300000000000200680007005000060698070004430000100010809270000700003706010400,879145326563927841241683957125438769698271534437596182314869275982754613756312498,995d982d-de88-ed51-cabf-18f7385e1bb8
2,069800000708002069002190000020900000000000007000703901000380006030017504004060008,169875432758432169342196875427951683913648257685723941591384726836217594274569318,07c061c8-5792-5ee2-752c-f30ae056242a
2,013908040000100000005002000008406000000010060004500037001000790072090083309085200,713958642826147359495362178938476521257813964164529837681234795572691483349785216,b897fd81-b811-f7e7-c080-8203a5be3f45
2,120089005009420680600537902030208000290000000000700420006800031000005068000000004,127689345359421687648537912734298156295164873861753429976842531413975268582316794,00db7ec6-2a0e-9555-0400-3a04272deec4
2,000002804250000600074080000009470500507601009010000006920007000836095020001200000,693512874258734691174986235369478512587621349412359786925847163836195427741263958,e1245c2e-3af1-42e6-a88e-86000393d3b6
2,040009300960100008000476000280040070000800000500237000070300400000008010300790002,142589367967123548835476921283945176794861235516237894678312459429658713351794682,7f7e44d8-6baf-2058-034b-212251cc259c
2,043008500057390000009450800025700046900500080006200000600010250004000908000003001,243168579857392614169457823325789146971546382486231795638914257714625938592873461,b84fd3c9-f817-ded9-0eb8-f7950c9e7fc1
2,062053004000090050370008009080005900007000080000800730700004008200031600051207003,962753814814692357375418269186375942437129586529846731793564128248931675651287493,1f7ffc0e-e2be-a0f4-b0a2-7d63f862089a
2,000000100000600950030800072900000536003016000008034710004180060000000290062000807,256749183817623954439851672941278536573916428628534719794182365385467291162395847,1044e7cf-18c4-e995-8893-0a09a7365233
2,908007601005000000000040750000080100030000060870310290010900000006003920090005008,948257631725631489361849752659782143132594867874316295413928576586173924297465318,87d4d1a2-94e2-4a54-0e12-a82f0ac87cbb
3,024000390000300020079005010030000005105069030000400000002008050800000000000700001,524681397618397524379245618936172845145869732287453169762918453891534276453726981,b71deb5a-7703-b548-c4c4-4dbbc07c789f
3,015006300340070060200090050058600000000000000000000425030820004800700000000041000,715286349349175268286394751458612937923457186167938425531829674894763512672541893,906e155b-51e7-b544-b2db-5e758d1f9f41
3,000506400040000008000000000070080530083900000005000020908000310050090006600001700,892516473346279158517348962279684531183952647465137829928765314751493286634821795,f03f9851-7471-b522-93e3-bd8f4562b6a1
3,080001700006008004415070000041000000000190030300005040070000060000600200800020109,283451796796238514415976328941382657657194832328765941572819463139647285864523179,d047a0d1-c826-43ca-482e-79385376aaa5
3,000906020702000004030010000070030000019500000600000400890020307307000005000080006,184976523762358914935214768278431659419567832653892471896125347327649185541783296,3c7bea10-315a-502c-a1c8-78175500e4dd
3,100003750000400008090010030000038075001700080300002004008000000400020001000504000,142683759736495218895217436264938175951746382387152694528361947473829561619574823,5a0cc939-d937-9352-513e-1de8a9133142
3,000004000400050800200007500004000790856000040000020050000041009000690082010208000,135864927497352816268917534324586791856179243971423658582741369743695182619238475,c8cc06f0-8a25-a65d-448c-c7b831e0d022
3,039000070000010340007006010200800000018000000000500800400008290000070004000063700,139245678826719345547386912295834167318627459764591823473158296681972534952463781,253c41a3-b3eb-3d85-a15e-a660c9969450
3,690100038108000050054069000703008001900007000006400000009000000000300007070004200,697152438128743956354869712743598621915627384286431579839276145462315897571984263,039d7be5-5c00-0ffb-f7d1-9006668eb1fc
3,040370600005800090708006000200140950000000000000780004000000006039000001800010040,942371685365824197718596432276143958584269713193785264421938576639457821857612349,5f208b29-0560-e732-b966-9d7df53d7869
3,254000000300000700070800050060000008500040163000000000030102809100700004000009200,254697381318524796679813452963271548527948163841356927435162879192785634786439215,23dca271-a744-2f3d-28ea-115ea40d5d76
3,020450800000083000000000031500010000000067005604000700801090600400000000760000100,326451897175983246948672531587214963293867415614539782831795624459126378762348159,a5b98946-65b9-5dfd-9243-83dedc559285
3,750002004000600700200090001400000000000057000009000873000000307000060100384000950,753812694198645732246793581467938215832157469519426873621589347975364128384271956,f1bf7e94-6648-4b66-b893-0d34cd48776c
3,040000020860900030002007000910060000300250000000010900000002006001640700073000004,749536128865921437132487569917364852384259671526718943458172396291643785673895214,c1273656-d254-eab6-c74c-053ecfb94f89
3,000000009000037000000010748720000001400806002009070400030050906040160000100300000,571428639684937125392615748726543891413896572859271463238754916945162387167389254,57a526d5-5cf2-c81c-af01-443c4aaf1e8c
3,009005000300004600600000201020000160401300000050009008100000000000043009500900040,819265374372194685645738291928457163461382957753619428194876532286543719537921846,fc26f913-ad03-6d50-536b-a66add66260e
3,600803700000000005340000600800200001090700083103006000030600010000005000701000900,615823794278964135349517628857239461496751283123486579534692817982175346761348952,38e5a520-a74f-bd81-c007-ded2b086583a
3,000095281020001670000000000000029003800000002060300500500006400700010000080000030,374695281925831674618742395457129863893564712162378549531986427746213958289457136,2f7575b0-86b1-2fd9-5184-79d0a36f5a5f
3,000060370000075062040001000302900610090016007000000000010600000034020906000090080,521869374983475162647231895352947618498516237176382549819654723734128956265793481,68a7af76-8cdc-ac37-7842-27ccb76d61fe
3,010090003003004050002100006000020000030800000000040500500000030097200100060001008,416592873983764251752183496149625387235817964678349512521478639897236145364951728,e4eaeb28-c3d8-a012-d2d4-cb25169e8507
